user,artid,artname,song
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,40bee6cd-8f0c-407e-8e90-d5bdb9231a2d,luiz melodia,66
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,971a3753-56d4-4665-928e-539f03910ecd,mv bill,66
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,42fd0db2-eb03-4ae1-86ad-daa2b2bda4d1,jair oliveira,64
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,4bdcee62-4902-4773-8cd1-e252e2e31225,alanis morissette,63
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,79239441-bfd5-4981-a70c-55c3f15c1287,madonna,58
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,896f0194-8ab2-4278-81e0-c56a0444b569,sarah brightman,51
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,the who,45
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,0103c1cc-4a09-4a5d-a344-56ad99a77193,avril lavigne,39
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,afc99b75-f453-4123-8bd7-3aeea65cb521,zélia duncan,37
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,d553e89c-3c2a-4f10-9ce1-9eaa74de0129,ivete sangalo,35
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,e8414012-4a1c-4ad4-be5e-fc55294e28cc,lauryn hill,35
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,96351496-268f-4ef2-8f7d-768cffdef190,racionais mcs,34
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,1d3866a0-3a79-461b-8d12-fbf792704d7b,farofa carioca,28
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,37e65fdc-f26c-444a-a78b-5157fb071213,mallu magalhães,26
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,50d4c96d-e619-462d-b762-afa848a57187,teresa cristina & grupo semente,25
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,39fa0235-b600-4395-bc4f-8f4bbf0ce0da,choro das 3,23
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,2944824d-4c26-476f-a981-be849081942f,nina simone,21
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,20
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,07729ca8-b15b-44d4-881b-6a325f61665a,maysa,18
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,985c709c-7771-4de3-9024-7bda29ebe3f9,norah jones,18
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,627e0144-d2e5-4c6a-af82-9162c73eefe7,rappin hood,16
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,472b9953-1f10-4aed-b1ec-d0c23ffb2cf1,laura pausini,15
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,494e8d09-f85b-4543-892f-a5096aed1cd4,mariah carey,15
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,george michael,14
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,14
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,7f260b9c-bea7-469b-9ba8-0daec7d2c85c,madeleine peyroux,13
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,1d15a111-061d-48a2-bfe7-d352ec11d5f0,jongo trio,12
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,3cb25fb2-5547-4b05-adec-1a5e37830d46,lionel richie,12
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,9beb62b2-88db-4cea-801e-162cd344ee53,beastie boys,11
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,fe4e7dc9-adf8-4436-a1b0-79f6465928d8,diogo nogueira,11
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,a36e4f1f-aaba-427d-bab0-0b9535c8fb7f,martnália,11
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,bd4d397a-849a-48bf-be24-52eec87feeee,adriana calcanhotto,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,847e8a0c-cc20-4213-9e16-975515c2a926,céline dion,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,54799c0e-eb45-4eea-996d-c4d71a63c499,ella fitzgerald,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,75d98827-d476-4112-84b4-44b5495581c6,jane monheit,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,070d193a-845c-479f-980e-bef15710653e,prince,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,cff736fe-3c3f-4d40-8089-12fe1ebd6944,roberto carlos & caetano veloso,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,7cd536a1-8d66-49e3-bf14-e1be74a06363,stacey kent,10
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,a9ee533f-8871-4f62-a6bb-91eb264abc90,fiona apple,9
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,b10806de-2198-4313-af6a-13df4acb912f,jamie cullum,9
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,dbbc47a5-1338-4830-9298-a8d0b11c0a46,joss stone,9
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,3f31e084-41f5-4a74-93e6-19bdafcf237d,vaya con dios,9
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,332228ce-fe8c-4a5e-90e0-e1361553e5ff,amos lee,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,2f9ecbed-27be-40e6-abca-6de49d50299e,aretha franklin,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,02809fda-8319-4628-b165-a51213bf30ac,beth carvalho,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,d1353a0c-26fb-4318-a116-defde9c7c9ad,dido,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,6f2dfabb-f0bb-4801-a392-592489a148e7,eva cassidy,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,eea8a864-fcda-4602-9569-38ab446decd6,louis armstrong,8
0346ae8f71ae5ac03b2ff4d67fe852633ab54af3,ba03daa8-0a45-4432-881f-4de8e0e05305,natalie merchant,8
0b23e1d453f946edb10b7e15f08c689e948416db,196f31fc-95a7-4fb3-8a00-33c0eae1f73d,claire martin,42
0b23e1d453f946edb10b7e15f08c689e948416db,81196952-3ece-4f78-9bc9-bc1f7cf0d640,caroline henderson,32
0b23e1d453f946edb10b7e15f08c689e948416db,989a13f6-b58c-4559-b09e-76ae0adb94ed,allison crowe,28
0b23e1d453f946edb10b7e15f08c689e948416db,a295988f-0016-4c3a-abe3-e4c277494576,bertus borgers,28
0b23e1d453f946edb10b7e15f08c689e948416db,9df32318-47d5-4df7-bc68-3ed9e15eb0f6,the sundays,28
0b23e1d453f946edb10b7e15f08c689e948416db,97d9060d-2cd5-4acd-b44f-c39ea2da4753,tok tok tok,26
0b23e1d453f946edb10b7e15f08c689e948416db,23f527e1-74ae-4f7c-94f3-4a5d5f379c51,hope sandoval & the warm inventions,24
0b23e1d453f946edb10b7e15f08c689e948416db,629cb55e-9e5f-40d1-8fa9-97675ce9b253,jacintha,24
0b23e1d453f946edb10b7e15f08c689e948416db,95db1c7c-21b8-4956-82ad-20217cd5d395,lhasa de sela,24
0b23e1d453f946edb10b7e15f08c689e948416db,0e5d24a3-23f9-425e-a150-8d92b111d5a4,fay claassen,23
0b23e1d453f946edb10b7e15f08c689e948416db,977a6f91-7ef3-46e3-8f0a-5c9cc701e1cc,mam,23
0b23e1d453f946edb10b7e15f08c689e948416db,,beata przybytek,22
0b23e1d453f946edb10b7e15f08c689e948416db,80837fa8-a454-49ba-8c11-a5890c2fa44c,christina lux,21
0b23e1d453f946edb10b7e15f08c689e948416db,279c9d12-1a19-45a5-83ca-9109f11fdf56,clementine,21
0b23e1d453f946edb10b7e15f08c689e948416db,ebe326b7-a1eb-46f2-9098-e220f497ec59,dayna kurtz,21
0b23e1d453f946edb10b7e15f08c689e948416db,11d2aefa-a126-48ef-8e5e-ccef4eee2c86,erin bode,21
0b23e1d453f946edb10b7e15f08c689e948416db,b10503a8-f072-49ca-ad3e-f72aa731f4fb,laverne butler,20
0b23e1d453f946edb10b7e15f08c689e948416db,e28c0b26-3bdb-45dc-b4f5-f309c7c35ec4,ben webster,19
0b23e1d453f946edb10b7e15f08c689e948416db,ce8cbced-8719-47b9-b728-6024e8b19b15,abbey lincoln,18
0b23e1d453f946edb10b7e15f08c689e948416db,d59c4cda-11d9-48db-8bfe-b557ee602aed,billie holiday,18
0b23e1d453f946edb10b7e15f08c689e948416db,bce6f3f4-8db1-4fbb-9dbe-8a1224b57dfb,helen merrill,18
0b23e1d453f946edb10b7e15f08c689e948416db,a57505c9-6b43-4861-a498-fe00b349d591,katrina and the waves,18
0b23e1d453f946edb10b7e15f08c689e948416db,c48d4327-8122-4286-af66-05e1ee6ac4d8,mazzy star,18
0b23e1d453f946edb10b7e15f08c689e948416db,11169133-202b-43fc-8efd-8155ec7e659d,the five corners quintet,18
0b23e1d453f946edb10b7e15f08c689e948416db,05755bf1-380c-487f-983f-d1a02401fa28,cat power,17
0b23e1d453f946edb10b7e15f08c689e948416db,0d553084-00c9-49a0-9b2e-fe1deef299da,estelle kokot,17
0b23e1d453f946edb10b7e15f08c689e948416db,f8276a46-0c87-4d2f-a0d3-f22900f9cbfe,maria mckee,17
0b23e1d453f946edb10b7e15f08c689e948416db,985c709c-7771-4de3-9024-7bda29ebe3f9,norah jones,17
0b23e1d453f946edb10b7e15f08c689e948416db,966b7de9-9cd5-4f63-b822-54d4b7135a5c,clare teal,16
0b23e1d453f946edb10b7e15f08c689e948416db,359450ca-572a-4ca3-950d-208ca966993f,eileen farrell,16
0b23e1d453f946edb10b7e15f08c689e948416db,254b5419-1819-49c9-abcf-6e9b8210ebf4,jesse sykes & the sweet hereafter,16
0b23e1d453f946edb10b7e15f08c689e948416db,65314b12-0e08-43fa-ba33-baaa7b874c15,leonard cohen,16
0b23e1d453f946edb10b7e15f08c689e948416db,d3c3443b-2c17-45cf-a79f-3f64b63d005b,lyambiko,16
0b23e1d453f946edb10b7e15f08c689e948416db,2e8cbd3d-44c0-4725-89e0-7db8010aa832,syl johnson,16
0b23e1d453f946edb10b7e15f08c689e948416db,3a9d80e7-564a-418f-91d4-0cb7fee9965e,chuck brown,15
0b23e1d453f946edb10b7e15f08c689e948416db,cc1588e1-5ba3-45a6-b80c-b31035c89339,dexter gordon,15
0b23e1d453f946edb10b7e15f08c689e948416db,11af6dd4-4f03-4913-a1e0-c3d7d6eb61d5,laura michelle kelly,15
0b23e1d453f946edb10b7e15f08c689e948416db,8fbabd07-4b2b-4f4c-add5-680429a8c44a,marcus miller,15
0b23e1d453f946edb10b7e15f08c689e948416db,92d3929a-f2e3-41e1-9cfa-54181a185f2c,sheila jordan,15
0b23e1d453f946edb10b7e15f08c689e948416db,7cd536a1-8d66-49e3-bf14-e1be74a06363,stacey kent,15
0b23e1d453f946edb10b7e15f08c689e948416db,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,sharon jones and the dap-kings,13
0b23e1d453f946edb10b7e15f08c689e948416db,eb6595d3-e559-4bcc-a516-843bfdba82e9,cassandra wilson,12
0b23e1d453f946edb10b7e15f08c689e948416db,31303fcd-f78d-4693-aafa-9b274061b032,lizz wright,10
0b23e1d453f946edb10b7e15f08c689e948416db,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,amy winehouse,8
0b23e1d453f946edb10b7e15f08c689e948416db,4b6d948c-372d-44e0-ba09-a649cc0e5c76,deodato,8
0b23e1d453f946edb10b7e15f08c689e948416db,069c1f30-fd2a-4342-924a-cca7c605807f,dianne reeves,8
0b23e1d453f946edb10b7e15f08c689e948416db,a9ee533f-8871-4f62-a6bb-91eb264abc90,fiona apple,8
0b23e1d453f946edb10b7e15f08c689e948416db,08160a8d-d768-4664-9afa-5720196d16e9,holly cole,8
0b23e1d453f946edb10b7e15f08c689e948416db,886335e4-345b-4f6c-bebb-0cfdc59e3003,karrin allyson,8
0b23e1d453f946edb10b7e15f08c689e948416db,2581fa6c-1a78-4c59-9f18-020ed8cb18be,manu katché,8
0b23e1d453f946edb10b7e15f08c689e948416db,6e5477fa-8946-4a33-89fe-9f16c0568d12,ann hampton callaway,7
0b23e1d453f946edb10b7e15f08c689e948416db,d048022b-8e7a-48b4-be28-638922556639,heather nova,7
0b23e1d453f946edb10b7e15f08c689e948416db,75d98827-d476-4112-84b4-44b5495581c6,jane monheit,7
0b23e1d453f946edb10b7e15f08c689e948416db,ea7aba28-8853-4e30-83b7-7deeb3da36cd,jan garbarek,7
0b23e1d453f946edb10b7e15f08c689e948416db,5334edc0-5faf-4ca5-b1df-000de3e1f752,st. vincent,7
0b23e1d453f946edb10b7e15f08c689e948416db,377015fb-c02f-4b05-960b-e0df6a7ea99e,booker t. & the mgs,6
0b23e1d453f946edb10b7e15f08c689e948416db,66e2a444-5303-4cdf-b20f-d377ecf465ed,carla thomas,6
0b23e1d453f946edb10b7e15f08c689e948416db,8446fcca-109e-4c6d-a2ff-5a269b32b4c2,chick corea,6
0b23e1d453f946edb10b7e15f08c689e948416db,cb8b5134-e85d-4020-aa5e-93fe24af3c63,christian kjellvander,6
0b23e1d453f946edb10b7e15f08c689e948416db,b7999b55-a0b0-4ea5-bcba-e5cc86e2f134,john patitucci,6
0b23e1d453f946edb10b7e15f08c689e948416db,c2d743f1-0fa8-4255-9b29-474da2491e0d,marit bergman,6
0b23e1d453f946edb10b7e15f08c689e948416db,561d854a-6a28-4aa7-8c99-323e6ce46c2a,miles davis,6
0b23e1d453f946edb10b7e15f08c689e948416db,f5ffbd35-39a0-4a5c-80ac-6678928da8d5,molly johnson,6
0b23e1d453f946edb10b7e15f08c689e948416db,88afd639-e4bd-4abd-b396-2c2d18e3157e,over the rhine,6
0b23e1d453f946edb10b7e15f08c689e948416db,3e078819-a36c-4e5c-93e1-9b21eb17796d,patricia barber,6
0b23e1d453f946edb10b7e15f08c689e948416db,e54be6b7-5c26-4b47-bb3f-c137429b9b55,sara bareilles,6
0b23e1d453f946edb10b7e15f08c689e948416db,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,talking heads,6
0b23e1d453f946edb10b7e15f08c689e948416db,be69bee9-2884-4cf3-9750-dd76faf6df94,the bamboos,6
0b23e1d453f946edb10b7e15f08c689e948416db,9b89f290-eb18-4bc3-977a-e20c7d90db2d,archie bell and the drells,5
0b23e1d453f946edb10b7e15f08c689e948416db,2f9ecbed-27be-40e6-abca-6de49d50299e,aretha franklin,5
0b23e1d453f946edb10b7e15f08c689e948416db,214d84a5-e9e5-4432-af95-8c84da7ba4c0,beth orton,5
0b23e1d453f946edb10b7e15f08c689e948416db,8247a3f2-3a8e-4256-b322-6c57b03a4e36,bill evans,5
0b23e1d453f946edb10b7e15f08c689e948416db,5e372a49-5672-4fb8-ba14-18c90780c4f9,calexico,5
0b23e1d453f946edb10b7e15f08c689e948416db,a89487ab-c852-4459-ab65-95be7492b8be,charlie hunter,5
0b23e1d453f946edb10b7e15f08c689e948416db,c7356af9-9ea6-4a78-a55b-c73775716312,charlie parker,5
0b23e1d453f946edb10b7e15f08c689e948416db,1ba1d493-7114-45e2-b163-a36d49a0c065,chet baker,5
0b23e1d453f946edb10b7e15f08c689e948416db,4dca4bb2-23ba-4103-97e6-5810311db33a,curtis mayfield,5
0b23e1d453f946edb10b7e15f08c689e948416db,d4659efb-b8eb-4f03-95e9-f69ce35967a9,david byrne,5
0b23e1d453f946edb10b7e15f08c689e948416db,eb0cd72f-0235-47ec-9d0b-f244a2afc3b7,geoffrey oryema,5
0b23e1d453f946edb10b7e15f08c689e948416db,b616019a-810c-4b05-a558-ad8406f225ff,hello saferide,5
0b23e1d453f946edb10b7e15f08c689e948416db,4f8a0d9b-5777-40da-b29a-e9753d5ae693,jimmy smith,5
0b23e1d453f946edb10b7e15f08c689e948416db,560c4706-0868-4c89-be8b-b26fb7754aba,lisa ekdahl,5
0b23e1d453f946edb10b7e15f08c689e948416db,2b1ec960-982a-450d-a27b-d7a77a1b40ac,lisa miskovsky,5
0b23e1d453f946edb10b7e15f08c689e948416db,7f260b9c-bea7-469b-9ba8-0daec7d2c85c,madeleine peyroux,5
0b23e1d453f946edb10b7e15f08c689e948416db,b01659df-2aac-417c-ade3-c15fb579b001,rebekka bakken,5
0b23e1d453f946edb10b7e15f08c689e948416db,78a87863-1440-4e90-b8bf-8bb77ee40ed4,rebekka bakken & wolfgang muthspiel,5
0b23e1d453f946edb10b7e15f08c689e948416db,d422e9c0-b492-4cb2-8267-ccd5973e8a54,silje nergaard,5
0b23e1d453f946edb10b7e15f08c689e948416db,65bdfc9d-1ac5-408a-8d24-6ba758a859c4,torun eriksen,5
0318b9bacf28a6b4633002479826bf084801ec84,18a33653-bbaf-4aa7-884c-73f02a7a4515,boz scaggs,128
0318b9bacf28a6b4633002479826bf084801ec84,144ef525-85e9-40c3-8335-02c32d0861f3,john mayer,81
0318b9bacf28a6b4633002479826bf084801ec84,d9e74920-67a0-476b-a64f-9f3340713c87,sara k.,76
0318b9bacf28a6b4633002479826bf084801ec84,6bf591c4-b050-478e-9d9f-167394d66c90,sérgio mendes,50
0318b9bacf28a6b4633002479826bf084801ec84,83d91898-7763-47d7-b03b-b92132375c47,pink floyd,43
0318b9bacf28a6b4633002479826bf084801ec84,a35237a0-4f47-40a6-b6f3-1e786db23402,rod stewart,43
0318b9bacf28a6b4633002479826bf084801ec84,985c709c-7771-4de3-9024-7bda29ebe3f9,norah jones,41
0318b9bacf28a6b4633002479826bf084801ec84,cbf11f81-f98d-458d-89e1-194b40ba5b60,orishas,38
0318b9bacf28a6b4633002479826bf084801ec84,d422e9c0-b492-4cb2-8267-ccd5973e8a54,silje nergaard,38
0318b9bacf28a6b4633002479826bf084801ec84,852fb986-b0d9-4529-adaf-4f38bc1b1040,anna nalick,37
0318b9bacf28a6b4633002479826bf084801ec84,8d7f18e2-5574-46e5-9f47-7fee356f7754,alfred hitchcock,35
0318b9bacf28a6b4633002479826bf084801ec84,0c361ea5-98c6-4947-900b-201833f2dd84,lee ritenour,35
0318b9bacf28a6b4633002479826bf084801ec84,ff6e677f-91dd-4986-a174-8db0474b1799,jack johnson,33
0318b9bacf28a6b4633002479826bf084801ec84,,will stratton,33
0318b9bacf28a6b4633002479826bf084801ec84,1dce970e-34bc-48b2-ab51-48d87544a4c2,david gilmour,29
0318b9bacf28a6b4633002479826bf084801ec84,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,fleetwood mac,29
0318b9bacf28a6b4633002479826bf084801ec84,62dc94cc-f611-4345-87cb-b914796a4a45,hooverphonic,29
0318b9bacf28a6b4633002479826bf084801ec84,b088aa26-b76a-4556-a414-8ae1f0421242,dab,27
0318b9bacf28a6b4633002479826bf084801ec84,6ffb8ea9-2370-44d8-b678-e9237bbd347b,kings of leon,26
0318b9bacf28a6b4633002479826bf084801ec84,73a2daa7-9469-4789-bd2d-41c48831d614,rue du soleil,26
0318b9bacf28a6b4633002479826bf084801ec84,c23b637b-97c6-41eb-8ef6-6c724efc80a8,zero 7,26
0318b9bacf28a6b4633002479826bf084801ec84,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,donna summer,25
0318b9bacf28a6b4633002479826bf084801ec84,5c44b1b8-07ad-4aca-ac5d-ebdad8e62e12,earl klugh,25
0318b9bacf28a6b4633002479826bf084801ec84,f27ec8db-af05-4f36-916e-3d57f91ecf5e,michael jackson,24
0318b9bacf28a6b4633002479826bf084801ec84,4dbf5678-7a31-406a-abbe-232f8ac2cd63,bryan adams,23
0318b9bacf28a6b4633002479826bf084801ec84,79491354-3d83-40e3-9d8e-7592d58d790a,deep purple,23
0318b9bacf28a6b4633002479826bf084801ec84,536e8e61-8040-40a1-8b35-a2c6996dc44f,robin williams,23
0318b9bacf28a6b4633002479826bf084801ec84,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,supertramp,23
0318b9bacf28a6b4633002479826bf084801ec84,b071f9fa-14b0-4217-8e97-eb41da73f598,the rolling stones,23
0318b9bacf28a6b4633002479826bf084801ec84,3414d446-735a-443c-931f-10634f57e5b9,usher,23
0318b9bacf28a6b4633002479826bf084801ec84,54b26205-3b93-44f9-9f91-36dba8330f6d,la caina,22
0318b9bacf28a6b4633002479826bf084801ec84,0b5df3f3-7f4c-4ffb-9279-dbab6cd9bea5,little river band,22
0318b9bacf28a6b4633002479826bf084801ec84,afdb7919-059d-43c1-b668-ba1d265e7e42,marvin gaye,17
0318b9bacf28a6b4633002479826bf084801ec84,f334f258-9740-47d8-a2fd-2baeab205340,najee,17
0318b9bacf28a6b4633002479826bf084801ec84,5810667a-9db6-4fd0-abac-667cdac5d415,chet atkins,16
0318b9bacf28a6b4633002479826bf084801ec84,8375f598-db25-4b59-ba59-f04224a02a99,eric darius,15
0318b9bacf28a6b4633002479826bf084801ec84,bf35e4fb-d6d9-42aa-a60e-822960444c6e,karunesh,15
0318b9bacf28a6b4633002479826bf084801ec84,5c47ccd3-3f82-46b9-96b8-efdffc83f269,de-phazz,14
0318b9bacf28a6b4633002479826bf084801ec84,563201cb-721c-4cfb-acca-c1ba69e3d1fb,gerry rafferty,14
0318b9bacf28a6b4633002479826bf084801ec84,3fb6b739-f943-45dc-bd1e-291df06ce117,beto villares,13
0318b9bacf28a6b4633002479826bf084801ec84,bfcc6d75-a6a5-4bc6-8282-47aec8531818,cher,13
0318b9bacf28a6b4633002479826bf084801ec84,6ba7dd48-a5fe-46a3-947a-057919dbe989,stanley jordan,13
0318b9bacf28a6b4633002479826bf084801ec84,9a04dc8c-82f1-457a-a25a-3ff19e1b471e,st. germain,13
0318b9bacf28a6b4633002479826bf084801ec84,f46bd570-5768-462e-b84c-c7c993bbf47e,eagles,12
0318b9bacf28a6b4633002479826bf084801ec84,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,george benson,12
0318b9bacf28a6b4633002479826bf084801ec84,06fb1c8b-566e-4cb2-985b-b467c90781d4,jimi hendrix,12
0318b9bacf28a6b4633002479826bf084801ec84,b91c664b-5eee-4536-8b70-b1f2be519ac0,alison krauss & union station,11
0318b9bacf28a6b4633002479826bf084801ec84,62b7f4ea-ec4c-42ef-9d52-4c1a1b21cdfd,brian posehn,11
0318b9bacf28a6b4633002479826bf084801ec84,b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,don henley,11
0318b9bacf28a6b4633002479826bf084801ec84,4cee54ff-c57d-4f80-9564-1ec93c872517,doug stanhope,11
0318b9bacf28a6b4633002479826bf084801ec84,f3d8c154-208d-4efa-b52d-7e9f16adcdae,kitaro,11
0318b9bacf28a6b4633002479826bf084801ec84,14b22b4b-06d5-4b82-8284-29d29b58945f,air,10
0318b9bacf28a6b4633002479826bf084801ec84,56c5055d-f656-4ed2-a040-7d860feccfb7,charlie haden & pat metheny,10
0318b9bacf28a6b4633002479826bf084801ec84,614e3804-7d34-41ba-857f-811bad7c2b7a,dire straits,10
0318b9bacf28a6b4633002479826bf084801ec84,4f3b552d-8076-42f1-afb0-ce1708d705ca,euge groove,10
0318b9bacf28a6b4633002479826bf084801ec84,843384a8-2fb5-4d21-91d6-3f4b545fca7f,mitch hedberg,10
0318b9bacf28a6b4633002479826bf084801ec84,bd53f9a7-8be9-46b0-bf7d-1deea3cb57bc,robert plant,10
0318b9bacf28a6b4633002479826bf084801ec84,1a48176d-1414-4a18-9792-50ba585d4d59,three dog night,10
0318b9bacf28a6b4633002479826bf084801ec84,900e9144-019d-4043-86cb-ec0e127c39d0,chaka khan,9
0318b9bacf28a6b4633002479826bf084801ec84,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,david arkenstone,9
0318b9bacf28a6b4633002479826bf084801ec84,747e5054-f50b-498c-bff3-85f7313aeb80,gino vannelli,9
0318b9bacf28a6b4633002479826bf084801ec84,22f5e7bb-1ac9-4c8f-935c-3e10c36b955d,jeff lorber,9
0318b9bacf28a6b4633002479826bf084801ec84,e777537d-f335-4249-b1f8-30a2e4c0792a,joyce cooling,9
0318b9bacf28a6b4633002479826bf084801ec84,a04e09c8-733c-4430-9e22-99ef9dd5e2d7,mike & the mechanics,9
0318b9bacf28a6b4633002479826bf084801ec84,8f6ade41-0e4d-477c-9ef7-42591fed1133,norman greenbaum,9
0318b9bacf28a6b4633002479826bf084801ec84,8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0,pink,9
0318b9bacf28a6b4633002479826bf084801ec84,ba503a17-848c-4773-aa58-208f4163124f,richard pryor,9
0318b9bacf28a6b4633002479826bf084801ec84,165e2705-abf7-4f1b-8971-4ceed8769c4d,smokie,9
0318b9bacf28a6b4633002479826bf084801ec84,a9965383-6bdd-49a3-a4bb-4f8008b9d80e,stephen lynch,9
0318b9bacf28a6b4633002479826bf084801ec84,11fc6114-e99b-4389-9c4f-e7ae8f534d1f,anugama,8
0318b9bacf28a6b4633002479826bf084801ec84,4e72c304-84ca-4b77-925f-f933bd5f4a66,bob baldwin,8
0318b9bacf28a6b4633002479826bf084801ec84,9536a0bc-15f1-4bf7-8005-19102bdd4b67,bob james trio,8
0318b9bacf28a6b4633002479826bf084801ec84,e60dbba7-6f55-429a-bd22-5e9c6a87ae70,bruce hornsby,8
0318b9bacf28a6b4633002479826bf084801ec84,4ef7a9e2-2cf5-483a-8616-ef7791a98026,bryan ferry,8
0318b9bacf28a6b4633002479826bf084801ec84,c5539100-4631-42d2-9766-3157ed0a4035,dane cook,8
0318b9bacf28a6b4633002479826bf084801ec84,34832720-12d3-44b4-bb80-8f06bcfb09ba,david benoit,8
0318b9bacf28a6b4633002479826bf084801ec84,67468e38-0c90-4318-b2d2-0c18b7b1e144,deep forest,8
0318b9bacf28a6b4633002479826bf084801ec84,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,elton john,8
0318b9bacf28a6b4633002479826bf084801ec84,ab75b65a-0a14-4f41-a9fe-307779556e17,fourplay,8
0318b9bacf28a6b4633002479826bf084801ec84,834adf83-b041-45ec-bcae-14a0d2524a94,george howard,8
0318b9bacf28a6b4633002479826bf084801ec84,88527d26-7496-47c5-8358-ebdb1868a90f,jackson browne,8
0318b9bacf28a6b4633002479826bf084801ec84,b10806de-2198-4313-af6a-13df4acb912f,jamie cullum,8
0318b9bacf28a6b4633002479826bf084801ec84,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,larry carlton,8
0318b9bacf28a6b4633002479826bf084801ec84,96774518-0e32-4a69-8aa3-8df0527fb6af,lewis black,8
0318b9bacf28a6b4633002479826bf084801ec84,92fe3bef-fa69-4595-96ed-6d485f5546ea,norman brown,8
0318b9bacf28a6b4633002479826bf084801ec84,1993d30d-aabd-47e3-9733-5435f485d055,pipo & elo,8
0318b9bacf28a6b4633002479826bf084801ec84,265f242e-cf4e-4fbe-a3fe-43112387172f,télépopmusik,8
0d356c2a9b40903d39c3e246ef5361ee26e784a3,ccd4879c-5e88-4385-b131-bf65296bf245,echo & the bunnymen,996
0d356c2a9b40903d39c3e246ef5361ee26e784a3,77cceea7-91bb-4a4c-ae41-bc9c46c1ccb5,nouvelle vague,948
0d356c2a9b40903d39c3e246ef5361ee26e784a3,e822c847-fb13-4795-bd4a-f099b85d6ad2,sherbets,686
0d356c2a9b40903d39c3e246ef5361ee26e784a3,494e8d09-f85b-4543-892f-a5096aed1cd4,mariah carey,681
0d356c2a9b40903d39c3e246ef5361ee26e784a3,000fc734-b7e1-4a01-92d1-f544261b43f5,cocteau twins,623
